number,title,created_at,closed_at,state,comments,labels,body
2175,"listen to upload progress event, every 10% onUploadProgress",2019-05-28 01:46:07+00:00,2019-06-06 12:47:06+00:00,closed,5,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2174,Problem with axios instance and getUri,2019-05-25 21:30:20+00:00,2021-05-15 19:06:09+00:00,closed,6,[],"### Describe the bug

I would like to use the new `getUri` method on an axios instance. However, when I attempt this I get a type error.

```
TypeError: Cannot read property 'indexOf' of undefined
```

```
buildURL
node_modules/axios/lib/helpers/buildURL.js:56
  53 | }
  54 | 
  55 | if (serializedParams) {
> 56 |   url += (url.indexOf('?') === -1 ? '?' : '&') + serializedParams;
     | ^  57 | }
  58 | 
  59 | return url;
```

### To Reproduce

The following works:

```j"
2173,Failing CI due to outdated dependencies,2019-05-25 12:20:45+00:00,2019-05-30 16:27:03+00:00,closed,2,[],"The CI setup currently fails because of old dependencies which do not yet support NodeJS 12.

See https://travis-ci.org/axios/axios/builds/532980451"
2172,IPv6 host support?,2019-05-25 07:51:31+00:00,2020-11-09 00:06:01+00:00,closed,3,[],"Anyway to use IPv6 hostnames?

I did something like this:
```js
const Axios = require('axios');
Axios
    .get('https://[some_ipv6_host]/')
    .then(res => console.log(res.data))
    .catch(err => console.error(err));
```

However, the IPv6 host, for example `1234:abcd:ffff::1234` is rendered as `1234:abcd/:ffff::1234`, rather than an IPv6 host.

Anyway to solve this? Thanks."
2171,Cannot set Host header,2019-05-24 19:59:06+00:00,2019-11-22 08:28:17+00:00,closed,3,[],"Not sure if this is a bug, feature request, or a support/usage request, probably one of the latter. I have an API that is in a private subnet that can only be accessed by a shared endpoint. This requires me to set the header `Host: <private_endpoint_in_subnet>` with the request url as the shared endpoint. Here is an example curl request (which I know works):

```sh
curl \
    -v \
    https://<shared_endpoint_url>/<api_route> \
    -H Host: <private_endpoint_in_subnet> \
    -H Content-Ty"
2170,How to config paramsSerializer,2019-05-24 09:00:29+00:00,2019-11-20 08:01:12+00:00,closed,1,[],"use config paramsSerializer is not work.
```js
let config = {
  baseURL: process.env.NODE_ENV === 'development' ? '/mock' : process.env.VUE_APP_BASE_URL,
  method: 'post',
  timeout: 6 * 1000, // Timeout
  // 参数序列化
  paramsSerializer: function(params) {
    return qs.stringify(params, {arrayFormat: 'repeat'})
  },
  validateStatus: function (status) {
    return status === 200
  },
  // withCredentials: true, // Checsk cross-site Access-Control
};
const _axios = axios.create(confi"
2168,Broken URL encoding,2019-05-23 09:43:32+00:00,2021-05-15 19:05:30+00:00,closed,3,[],"encode() function in lib/helpers/buildURL.js reverses percent-encoding done by encodeURIComponent in a way that explicitly breaks Spring backends which treat square bracket characters [ ] as delimiters.

This makes it impossible to use Axios to request URLs with some of the reserved (as per https://tools.ietf.org/html/rfc3986#section-2.2) characters.

I understand client apps may rely on the current behaviour so I suggest to add a sibling property to config.params to handle such situation.
"
2167,"Content-type changed from 'application/json; charset=UTF-8' to 'application/json;charset=UTF-8', breaking request signature when using with jsdom",2019-05-22 22:03:40+00:00,2019-05-22 22:07:22+00:00,closed,1,[],"**Describe the bug**

When using @aws-amplify with jsdom, when making an signed request, the signature fails.

"
2165,Fortify Scan throwing a critical vulnerability,2019-05-22 12:58:11+00:00,2019-05-30 16:28:01+00:00,closed,9,[],"Had an issue with the Fortify scans of our application, where a critical vulnerability was logged due to XSS : Dom. 
The exact code causing the issue wasn't located and instead the issue was located in the minified build JS file. Upon further perusal, I located the issue in the 'Axios' library. 
Has anyone faced a similar problem before or is there a patch available for this?

Thanks!"
2164,Axios 0.18.0 High level Security Vulnerabilities in WhiteSource,2019-05-22 09:15:00+00:00,2019-05-30 16:27:39+00:00,closed,25,[],"Axios up to and including 0.18.0 allows attackers to cause a denial of service (application crash) by continuing to accepting content after maxContentLength is exceeded.

Security Level: High
Vulnerability Id:  CVE-2019-10742
CVSS 3 Score: 7.5

- axios version: *e.g.: v0.18.0*, v0.16.0

![Screen Shot 2019-05-22 at 5 23 50 PM](https://user-images.githubusercontent.com/32518298/58163321-657b9200-7cb6-11e9-9c45-1f84cbd80943.png)
"
2163,The results of the console are inconsistent with those of the request,2019-05-21 15:35:07+00:00,2020-03-08 04:39:00+00:00,closed,2,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2160,`foo.bar.domain.com` shouldn't be proxied if no_proxy has `.domain.com` item,2019-05-21 05:22:05+00:00,2020-04-01 03:37:45+00:00,closed,8,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2159,Stream api support within a react-native project,2019-05-20 11:04:59+00:00,2021-05-14 19:34:37+00:00,closed,5,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2158,Clarification: Only Basic auth ,2019-05-17 03:04:37+00:00,2019-05-28 16:58:00+00:00,closed,1,[],"**Section/Content To Improve**
[Request Config](https://github.com/axios/axios#request-config)

**Suggested Improvement**
On the 'auth' option are said:

> `auth` indicates that HTTP Basic auth should be used, and supplies credentials.
>   This will set an `Authorization` header, overwriting any existing
>   `Authorization` custom headers you have set using `headers`.

I think that need more clarification that bearer token auth, for example, will don't work"
2157,async/await 是es7的提出的，es7是ECMAScript2016，不是ECMAScript2017,2019-05-16 09:43:05+00:00,2019-05-16 09:47:40+00:00,closed,0,[],"
NOTE: async/await is part of ECMAScript 2017 and is not supported in Internet Explorer and older browsers, so use with caution."
2155,Axios post request with codeigniter API CORS blocked in Firefox but work in Chrome,2019-05-15 09:53:59+00:00,2019-05-22 06:57:58+00:00,closed,10,[],"<!-- Click ""Preview"" for a more readable version --

Please read and follow the instructions before submitting an issue:

- Read all our documentation, especially the [README](https://github.com/axios/axios/blob/master/README.md). It may contain information that helps you solve your issue.
- Ensure your issue isn't already [reported](https://github.com/axios/axios/issues?utf8=%E2%9C%93&q=is%3Aissue).
- If you aren't sure that the issue is caused by Axios or you just need help, please use ["
2154,"Content-type header for application/json should not contain charset field, according do RFC 8259",2019-05-14 16:40:29+00:00,2021-05-21 05:51:31+00:00,closed,11,[],"**Describe the bug**
According to [RFC 8259 - The JavaScript Object Notation (JSON) Data Interchange Format](https://tools.ietf.org/html/rfc7159) content-type `application/json` does not have any charset defined, as it must be utf-8 encoded. Older specifications allowed other unicode encodings, and parsers were detecting exact encoding used by first four bytes, still not by charset param.

Axios defaults to header `Content-Type: application/json;charset=utf-8` for some types of sent data.

"
