number,title,created_at,closed_at,state,comments,labels,body
145,Suggestion: use stack_data for better tracebacks,2020-07-07 19:04:15+00:00,2020-11-30 16:05:55+00:00,closed,2,['enhancement'],"Hi! I've recently created a few libraries that are helpful for extracting information from frames and tracebacks, and I think they could be very useful to rich.

- [`executing`](https://github.com/alexmojaki/executing) can identify the exact AST node being executed by a frame in many cases. It's always disappointed me that Python only points to a line in each frame in tracebacks, especially when the expression/statement at fault spans many lines. Sometimes it can be really hard to interpret. C"
143,Styled tables are very slow vscode console,2020-07-07 08:34:21+00:00,2020-07-07 10:15:09+00:00,closed,3,[],"Here is a minimal script that reproduces the issue:

```python
import time

from rich.console import Console
from rich.table import Table

table = Table(title=""Test"")

columns = range(20)
for i in columns:
    table.add_column(str(i), style=""green"")

for row in range(20):
    table.add_row(*[f""{row}-{i}"" for i in columns])

console = Console()

start = time.time()
console.print(table)
total = time.time() - start
console.print(f""[red]This took {total:.2f} seconds"")
```

I"
142,Emojis (and tables) not rendered in markdown (GitHub-flavoured markdown),2020-07-06 11:19:52+00:00,2020-07-07 11:47:36+00:00,closed,4,[],"I have some markdown with emojis and while `rich` can render them fine, they are not rendered in markdown, which may be correct, but somewhat sad. Is there a way to reach that goal? Maybe some post-processing/re-ingesting I could do?

``` python
text = "":smiley: :vampire: :pile_of_poo: :thumbs_up: :raccoon: :white_large_square: :green_heart: :green_heart: :grey_question: :large_blue_diamond: :large_blue_diamond: :large_orange_diamond: :red_circle: :heavy_exclamation_mark: :bangbang: :boom:""
"
140,Request: do not use WT_SESSION to detect Windows Terminal,2020-07-06 02:13:57+00:00,2020-07-13 09:02:26+00:00,closed,3,['accepted'],"There's a small handful of issues with detecting `WT_SESSION` and using that as an indicator that you can use advanced VT:

* `WT_SESSION` is not an API, and it was my greatest fear when we introduced it that people would use it for feature detection
   * This is why I (so far) refuse to add support for `TERM_PROGRAM` or `TERM_PROGRAM_VERSION`, and would rather us standardize on `TERM` :smile:
* It _will not_ be set by other terminal emulators using the pseudoconsole API (like Visual Studio'"
139,Bug: 24-bit color should work on conhost as of Windows 10.0.15063,2020-07-06 02:09:03+00:00,2020-07-13 09:02:39+00:00,closed,1,['bug'],"According to [this blog post](https://devblogs.microsoft.com/commandline/24-bit-color-in-the-windows-console/), the windows console host added support for 24-bit color in build 14931.

It is safer and easier to gate the use of 24-bit color on the Windows version and _not_ the presence of Windows Terminal, especially as WT is not the only terminal emulator that benefits from conhost enhancements."
137,Can't finish a task on a progress,2020-07-03 22:40:05+00:00,2020-07-04 02:12:02+00:00,closed,2,[],"Hello,

I'm trying to implement some progress bar, but when I use a `track` function within a `for` when the task finishes it renders green. From my point of view, this means, that the task finished successfully.

```python
for customer in track(get_credentials, description=""Getting credentials...""):
    LOGIC WITHIN A FOR LOOP
```
Renders as:
![this](https://i.imgur.com/wu1BWo1.png)

I like this because after the process ends, the process bar renders on green color.

But when I use"
135,Texts isn't rendering correctly on Windows,2020-07-03 13:38:09+00:00,2020-07-03 18:29:19+00:00,closed,23,[],"We are using rich to shows rich and colored text on console but it isn't working properly on Windows.
I have turned on unicode support on my windows. Though on windows it looks like following:
```console
┌────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│                                                                CVE BINARY TOOL                                                                 "
134,Feature Request: Conda package,2020-07-03 09:40:41+00:00,2020-07-20 19:42:32+00:00,closed,9,['enhancement'],"Dear @willmcgugan ,

would it be possible for you to create a Conda package for Rich (and keep it up to date)?
I would like to create a Conda package for my own package, which has Rich as a dependency. 

If you're not familiar with Conda, this will help: https://docs.conda.io/projects/conda-build/en/latest/user-guide/tutorials/build-pkgs-skeleton.html

Thank you very much!
Cheers"
133,ar,2020-07-02 23:42:31+00:00,2020-07-02 23:47:02+00:00,closed,0,[],
132,shrink some columns more than the others,2020-07-02 15:28:05+00:00,2020-07-03 18:30:24+00:00,closed,10,[],"I have a question.
How to force selected columns to be more susceptible to shrinkage than others?

for example on the screenshot below i want the first 3 columns to be fully visible but the other columns could be shrinked when overflow exists
![Zaznaczenie_001](https://user-images.githubusercontent.com/49711873/86377392-946d8100-bc88-11ea-924f-bbcc7c940ffd.png)

I tried to use 'ratio' argument but didn't see any efect of it
"
131,rich.progress.track to work in Juypter Notebooks,2020-06-30 09:41:05+00:00,2020-07-10 16:52:20+00:00,closed,7,['enhancement'],"Hey thanks so much for this package! Just discovered it and have been playing around with it this morning. 

I quite often work in JupyterLab / Jupyter Notebooks and most of the functionality seems to work and print fine as expected.

However, when trying to employ the `rich.progress.track` functionality, or alternatively the `rich.progress.Progress` class, I can't get it to print the progress bar as output in the Jupyter Notebook.

So here's the code I've been trying:

```python
from r"
129,How to log grey text? (like comments),2020-06-27 22:03:08+00:00,2020-06-28 16:08:15+00:00,closed,2,[],"Tried a few things, like:

```python
console.log(f'[grey0]some text[/grey0]')
console.log(f'[dim white]some text[/dim white]')
console.log(f'[grey_0]some text[/grey_0]')
```

But they all failed the purpose. 
What is the right way?

Windows 10 / Python 3.7 / vscode / console emulator"
127,Output under MPI,2020-06-27 03:58:10+00:00,2020-07-01 14:43:43+00:00,closed,12,[],"If I try to use rich output under MPI, I get blank lines. Here's an example:
```python
# test.py
from mpi4py import MPI
rank = MPI.COMM_WORLD.Get_rank()

from rich import print
print(rank)
```

```
mpirun -n 2 python3 test.py
```
Produces four blank lines.

Even if I wrap the output to only run on rank 0, i.e.,
```python
if rank == 0:
    from rich import print
    print(rank)
```
I still get only blank lines (this time two of them).

What's causing this, and how can I fix"
125,Error in Table style updation using box,2020-06-26 16:02:50+00:00,2020-07-03 21:48:24+00:00,closed,8,['bug'],"I was using the box to edit the style to be ASCII using box=box.ASCII but even I updated box Table style didn't change.

![Screenshot (54)](https://user-images.githubusercontent.com/29910324/85877159-5a1d6300-b7f4-11ea-8316-e8f62f60cb2f.png)
 
As you can see the table didn't change."
122,How to construct something for unmeasurable processes,2020-06-24 11:57:08+00:00,2020-06-25 18:41:35+00:00,closed,4,[],"Hi there,

I use Rich to measure progress for processes that run iteratively but for some of the processes I cannot measure how far along they are (ala sklearn). Sometimes I'd like a function to display a pinwheel or waiting type animation. Is this possible with Rich?"
121,need help with multiprocessing,2020-06-23 23:14:17+00:00,2020-06-24 10:51:24+00:00,closed,4,[],"What could be wrong here:

<pre>
#!/usr/bin/env python3

import time
from multiprocessing import Pool, TimeoutError

from rich.progress import Progress, TaskID, BarColumn, TextColumn


progress = Progress()

def do_work(n, task_total):
    time.sleep(1)
    progress.update(task_total, advance=1)
    return n


progress.start()
task_total  = progress.add_task(""[cyan]Completed..."", total=100)

with Pool(processes=8) as pool:
    data = pool.starmap(do_work, [ (n, task_total)"
120,Rich.Panel does not escape square brackets correctly,2020-06-23 21:22:16+00:00,2020-06-24 15:50:02+00:00,closed,2,[],"<img width=""1305"" alt=""Screen Shot 2020-06-23 at 4 24 34 PM"" src=""https://user-images.githubusercontent.com/9758510/85464707-f2f27b00-b575-11ea-9e9f-e99599c05330.png"">

Given the code:

```python
self.console.print(Panel(""❌ []"", style = ""red"", box=box.HEAVY))
```

it fails."
119,long output is truncated,2020-06-23 16:46:31+00:00,2020-06-27 18:30:58+00:00,closed,8,[],"when printing large output, for example debuging json/body responses, the output width is limited to half the terminal width and scrolling to the top is truncated (may be my terminal issue). can there be an arg to not limit output width, or print raw like the stdlib print works? currently i have to comment out the rich import for testing"
117,"justify=""center"" doesn't work on tables.",2020-06-23 01:19:53+00:00,2020-06-23 10:46:33+00:00,closed,1,['bug'],"As the title suggests, rich is unable to properly align a table with justify=""center"". 
![center_table](https://user-images.githubusercontent.com/49240133/85350045-5641c600-b500-11ea-9e39-b691e7b20b0a.PNG)
The code used:
```python
from rich.console import Console
from rich.measure import Measurement
from rich.table import Table


table = Table(title=""Star Wars Movies"")

table.add_column(""Released"", style=""cyan"", no_wrap=True)
table.add_column(""Title"", style=""magenta"")
table.add_colu"
113,[Feature-Request] Indeterminated progress,2020-06-16 13:43:57+00:00,2020-06-17 09:14:13+00:00,closed,1,[],Indeterminate progress bar. It can be useful for long tasks that you don't know about work status. Downloading RC kernel from kernel.org for example.
